location,year,week,max_temp_c,min_temp_c,rainfall_mm
Thredbo,2018,3,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,4,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,5,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,6,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,7,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,8,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2018,9,9.126271186440677,1.5448680351906157,1067.8
Thredbo,2019,1,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,10,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,11,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,12,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,13,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,14,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,15,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,2,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,3,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,4,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,5,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,6,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,7,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,8,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2019,9,9.316155988857938,1.6743016759776537,1138.4
Thredbo,2020,1,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,10,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,11,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,12,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,13,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,14,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,15,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,2,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,3,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,4,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,5,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,6,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,7,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,8,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2020,9,8.73150684931507,1.4027472527472529,1742.4
Thredbo,2021,1,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,10,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,11,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,12,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,13,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,14,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,15,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,2,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,3,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,4,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,5,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,6,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,7,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,8,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2021,9,8.16508875739645,0.9735905044510385,1845.2
Thredbo,2022,1,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,10,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,11,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,12,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,13,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,14,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,15,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,2,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,3,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,4,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,5,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,6,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,7,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,8,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2022,9,7.370571428571428,0.5878962536023055,2078.2
Thredbo,2023,1,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,10,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,11,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,12,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,13,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,14,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,15,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,2,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,3,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,4,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,5,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,6,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,7,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,8,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2023,9,9.05016501650165,1.6288079470198675,1441.8
Thredbo,2024,1,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,10,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,11,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,12,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,13,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,14,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,15,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,2,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,3,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,4,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,5,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,6,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,7,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,8,9.56958904109589,1.9087431693989072,1433.0
Thredbo,2024,9,9.56958904109589,1.9087431693989072,1433.0
